T_eV,sigma_pwba,corr_stage1_mc,corr_stage2_rel_long,corr_stage3_rel_trans,corr_stage4_density,sigma_corrected,use_mc,use_rel_long,use_rel_trans,use_density_effect
2985.0382451187293,2.8047536003258018e-21,-5.526132862330702e-23,2.8293537222735937e-21,0.0,0.0,2.7494922717024948e-21,1,1,0,0
3054.709671159968,2.6767477745091527e-21,-5.124579692775494e-23,2.7007736840305104e-21,0.0,0.0,2.6255019775813978e-21,1,1,0,0
3126.0072430687037,2.6366304940994685e-21,-4.821901381114993e-23,2.6608492441888787e-21,0.0,0.0,2.5884114802883186e-21,1,1,0,0
3198.968915434538,2.559449047991731e-21,-4.491341502971787e-23,2.5835081406189917e-21,0.0,0.0,2.514535632962013e-21,1,1,0,0
3273.633528715244,2.520887979780362e-21,-4.2113499892810297e-23,2.545138264498674e-21,0.0,0.0,2.4787744798875516e-21,1,1,0,0
3350.0408299131327,2.483301773611059e-21,-3.9410967087191996e-23,2.5077486611676613e-21,0.0,0.0,2.443890806523867e-21,1,1,0,0
3428.2314937339706,2.446675350750078e-21,-3.6801711394978747e-23,2.4713244727136918e-21,0.0,0.0,2.409873639355099e-21,1,1,0,0
3508.2471442397923,2.4023972073891532e-21,-3.4219852263387136e-23,2.4271657929620705e-21,0.0,0.0,2.368177355125766e-21,1,1,0,0
3590.1303770070685,2.3674814366592965e-21,-3.178945960169681e-23,2.3924604062608084e-21,0.0,0.0,2.3356919770575997e-21,1,1,0,0
3673.924781802074,2.3221779289059415e-21,-2.936758319224906e-23,2.3472514450986304e-21,0.0,0.0,2.2928103457136925e-21,1,1,0,0
3759.6749657854675,2.2641245068163507e-21,-2.704090837791914e-23,2.2891424809272887e-21,0.0,0.0,2.2370835984384316e-21,1,1,0,0
3847.4265772585018,2.198739157175108e-21,-2.4707173161366457e-23,2.2236024077261935e-21,0.0,0.0,2.1740319840137416e-21,1,1,0,0
3937.226329963479,2.166913640780972e-21,-2.2620605554329096e-23,2.19198965150366e-21,0.0,0.0,2.144293035226643e-21,1,1,0,0
4029.1220279513477,2.12200959976e-21,-2.0555526663766317e-23,2.147139868192491e-21,0.0,0.0,2.101454073096234e-21,1,1,0,0
4123.162591029753,2.0916900064048067e-21,-1.8609661726404943e-23,2.1170401452358687e-21,0.0,0.0,2.0730803446784017e-21,1,1,0,0
4219.398080805024,2.062417246266954e-21,-1.6725683736108978e-23,2.0879968077603223e-21,0.0,0.0,2.045691562530845e-21,1,1,0,0
4317.8797273320215,2.0341988082528502e-21,-1.4900195133842032e-23,2.060018069634882e-21,0.0,0.0,2.0192986131190082e-21,1,1,0,0
4418.659956385942,1.9836201462601832e-21,-1.3095691228613105e-23,2.009385914945055e-21,0.0,0.0,1.97052445503157e-21,1,1,0,0
4521.792417370702,1.9571580315315117e-21,-1.1391670430952289e-23,1.9831742989350702e-21,0.0,0.0,1.9457663611005594e-21,1,1,0,0
4627.332011878689,1.9316998429455066e-21,-9.737056724780108e-24,1.9579779194402188e-21,0.0,0.0,1.9219627862207265e-21,1,1,0,0
4735.334922917116,1.907194909054149e-21,-8.129036525996347e-24,1.9337461108537256e-21,0.0,0.0,1.8990658725281527e-21,1,1,0,0
4845.858644816496,1.8664235816383855e-21,-6.588204703877241e-24,1.893014592237868e-21,0.0,0.0,1.8598353769345083e-21,1,1,0,0
4958.962013837212,1.8434867537775004e-21,-5.0765590323124576e-24,1.8703649756732165e-21,0.0,0.0,1.838410194745188e-21,1,1,0,0
5074.705239490466,1.767391950063139e-21,-3.856559168457346e-24,1.793763134431705e-21,0.0,0.0,1.7635353908946818e-21,1,1,0,0
5193.149936590212,1.7451010279243712e-21,-2.4565029523327575e-24,1.77174837383797e-21,0.0,0.0,1.7426445249720385e-21,1,1,0,0
5314.359158053241,1.723412172800097e-21,-1.0933250689900131e-24,1.7503436110296353e-21,0.0,0.0,1.722318847731107e-21,1,1,0,0
5438.397428464796,1.7022450240627627e-21,2.3456798548083835e-25,1.729467640262318e-21,0.0,0.0,1.7024795920482436e-21,1,1,0,0
5565.330778427646,1.6693257025167165e-21,1.4698651103270884e-24,1.6966460779638196e-21,0.0,0.0,1.6707955676270436e-21,1,1,0,0
5695.226779712825,1.6488104335215185e-21,2.722581466707111e-24,1.6764260355904226e-21,0.0,0.0,1.6515330149882256e-21,1,1,0,0
5828.154581230846,1.6286060056682445e-21,3.943535032125852e-24,1.656521057869555e-21,0.0,0.0,1.6325495407003704e-21,1,1,0,0
5964.1849458424595,1.6086484214669244e-21,5.1336417972076514e-24,1.6368661857363708e-21,0.0,0.0,1.613782063264132e-21,1,1,0,0
6103.390288028621,1.5888764667678071e-21,6.2936507471997034e-24,1.6173991964866232e-21,0.0,0.0,1.5951701175150068e-21,1,1,0,0
6245.844712439618,1.5692318827642591e-21,7.424152266641559e-24,1.5980607789930588e-21,0.0,0.0,1.5766560350309007e-21,1,1,0,0
6391.624053343999,1.5136763041406331e-21,8.204115142855316e-24,1.5421349543484542e-21,0.0,0.0,1.5218804192834884e-21,1,1,0,0
6540.805914998253,1.493851915423e-21,9.250688921871516e-24,1.5225947567644633e-21,0.0,0.0,1.5031026043448716e-21,1,1,0,0
6693.469712958661,1.4740232417712689e-21,1.0268370258080288e-23,1.5030479472671653e-21,0.0,0.0,1.4842916120293492e-21,1,1,0,0
6849.696716357447,1.4541582353353484e-21,1.1257414648989639e-23,1.4834615662231192e-21,0.0,0.0,1.465415649984338e-21,1,1,0,0
7009.570091165618,1.4151694870036222e-21,1.199570934473764e-23,1.444354245898309e-21,0.0,0.0,1.4271651963483598e-21,1,1,0,0
7173.1749444656125,1.3947759253298953e-21,1.2910445050749655e-23,1.424213019722969e-21,0.0,0.0,1.407686370380645e-21,1,1,0,0
7340.598369757212,1.3489483486896928e-21,1.3472609144142074e-23,1.3780842988822442e-21,0.0,0.0,1.3624209578338349e-21,1,1,0,0
7511.9294933209685,1.2986598642131811e-21,1.386631608621259e-23,1.3273658976354571e-21,0.0,0.0,1.3125261802993937e-21,1,1,0,0
7687.259521663728,1.2772664791763922e-21,1.464750815904136e-23,1.3061602172913807e-21,0.0,0.0,1.2919139873354335e-21,1,1,0,0
7866.681790071582,1.2558454605105347e-21,1.5400453549880425e-23,1.2849193695891476e-21,0.0,0.0,1.2712459140604151e-21,1,1,0,0
8050.291812295981,1.2344211229086695e-21,1.6125833352619524e-23,1.2636677746461736e-21,0.0,0.0,1.250546956261289e-21,1,1,0,0
8238.187331399602,1.2130205416071215e-21,1.6824398268125186e-23,1.2424327159745953e-21,0.0,0.0,1.2298449398752467e-21,1,1,0,0
8430.468371788967,1.1916714612898776e-21,1.7496940957990336e-23,1.2212422073025675e-21,0.0,0.0,1.209168402247868e-21,1,1,0,0
8627.23729246145,1.1704002484588752e-21,1.814426098647699e-23,1.2001228982434488e-21,0.0,0.0,1.1885445094453522e-21,1,1,0,0
8828.59884149515,1.1492300766381822e-21,1.8767126662470823e-23,1.1790982116472104e-21,0.0,0.0,1.167997203300653e-21,1,1,0,0
9034.660211810526,1.12817954177452e-21,1.9366237698927175e-23,1.158186915308108e-21,0.0,0.0,1.1475457794734472e-21,1,1,0,0
9245.53109823357,1.1072618901197626e-21,1.994219511550786e-23,1.137402317956049e-21,0.0,0.0,1.1272040852352704e-21,1,1,0,0
9461.32375589077,1.0864849935501785e-21,2.0495484547644153e-23,1.1167522291338802e-21,0.0,0.0,1.1069804780978226e-21,1,1,0,0
9682.153059967086,1.0465431947954317e-21,2.0603185108959606e-23,1.0763803099562165e-21,0.0,0.0,1.0671463799043913e-21,1,1,0,0
9908.136566858666,1.0259125097246026e-21,2.109326336792287e-23,1.055846274711163e-21,0.0,0.0,1.0470057730925254e-21,1,1,0,0
10139.394576752917,1.005435441187875e-21,2.15613119864504e-23,1.0354586612696745e-21,0.0,0.0,1.0269967531743254e-21,1,1,0,0
10376.050197669118,9.851151373321226e-22,2.200764164210772e-23,1.0152204306515654e-21,0.0,0.0,1.0071227789742303e-21,1,1,0,0
10618.229410993825,9.649582689089406e-22,2.2432643357169146e-23,9.951381788451796e-22,0.0,0.0,9.873909122661097e-22,1,1,0,0
10866.061138545958,9.449765602268886e-22,2.2836846496776873e-23,9.752237299712847e-22,0.0,0.0,9.678134067236655e-22,1,1,0,0
11119.677311206979,9.116631393420426e-22,2.285723060430276e-23,9.415274972819566e-22,0.0,0.0,9.345203699463453e-22,1,1,0,0
11379.21293915314,8.919024580387173e-22,2.3204815960878233e-23,9.218038926093488e-22,0.0,0.0,9.151072739995956e-22,1,1,0,0
11644.806183726854,8.723941336011526e-22,2.3534052107184967e-23,9.02326709463046e-22,0.0,0.0,8.959281857083376e-22,1,1,0,0
11916.598430985588,8.531717783348444e-22,2.3846325321856196e-23,8.831306436040581e-22,0.0,0.0,8.770181036567006e-22,1,1,0,0
12194.734366967383,8.342702266831602e-22,2.4143170951114103e-23,8.642517710294403e-22,0.0,0.0,8.584133976342743e-22,1,1,0,0
12479.362054713114,8.157235609686097e-22,2.4426220656859057e-23,8.457255126239732e-22,0.0,0.0,8.401497816254688e-22,1,1,0,0
12770.633013086446,7.975633833995076e-22,2.4697148782957897e-23,8.275848457170679e-22,0.0,0.0,8.222605321824655e-22,1,1,0,0
13068.702297433476,7.798174884622624e-22,2.4957621949551526e-23,8.098589216630395e-22,0.0,0.0,8.047751104118139e-22,1,1,0,0
13373.728582124977,7.625089925312113e-22,2.5209257235009637e-23,7.925721519232348e-22,0.0,0.0,7.877182497662209e-22,1,1,0,0
13685.874245025178,7.456558993599149e-22,2.545359079944733e-23,7.757437405286371e-22,0.0,0.0,7.711094901593622e-22,1,1,0,0
14005.305453932197,7.292710302770789e-22,2.56920549154109e-23,7.593875943259329e-22,0.0,0.0,7.549630851924898e-22,1,1,0,0
14332.19225503574,7.133622254833914e-22,2.5925965110629628e-23,7.43512512443164e-22,0.0,0.0,7.392881905940211e-22,1,1,0,0
14666.708663439686,6.979327212833779e-22,2.615651316103278e-23,7.281225602037505e-22,0.0,0.0,7.240892344444107e-22,1,1,0,0
15009.032755797336,6.153387526213582e-22,2.3635884904596027e-23,6.425800903976109e-22,0.0,0.0,6.389746375259542e-22,1,1,0,0
15359.346765108954,5.999882642782901e-22,2.3750800657441856e-23,6.271729868284483e-22,0.0,0.0,6.23739064935732e-22,1,1,0,0
15717.837177731612,5.851572744604104e-22,2.3863933182159484e-23,6.122918994181473e-22,0.0,0.0,6.090212076425699e-22,1,1,0,0
16084.694832653551,5.708405111544886e-22,2.397628927990106e-23,5.979322056830788e-22,0.0,0.0,5.948168004343896e-22,1,1,0,0
16460.1150230855,5.570307405683918e-22,2.4088802623480475e-23,5.84087254655428e-22,0.0,0.0,5.811195431918723e-22,1,1,0,0
16844.297600423153,5.437190399589903e-22,2.420233575838429e-23,5.707486431181883e-22,0.0,0.0,5.679213757173746e-22,1,1,0,0
17237.4470806362,5.308949860676282e-22,2.4317679367026247e-23,5.579064036124532e-22,0.0,0.0,5.552126654346544e-22,1,1,0,0
17639.772753140453,5.185467690335357e-22,2.4435548775168383e-23,5.455491159086682e-22,0.0,0.0,5.429823178087041e-22,1,1,0,0
18051.4887922111,5.06661246235282e-22,2.455657751558953e-23,5.336639542860081e-22,0.0,0.0,5.312178237508715e-22,1,1,0,0
18472.81437099636,4.952239528653238e-22,2.4681308681602812e-23,5.222366895196671e-22,0.0,0.0,5.199052615469266e-22,1,1,0,0
18903.973778192234,4.842190864880895e-22,2.481018412380063e-23,5.112516626448689e-22,0.0,0.0,5.090292706118901e-22,1,1,0,0
19345.196537440443,4.308279443675987e-22,2.264091983848586e-23,4.554446137440817e-22,0.0,0.0,4.534688642060846e-22,1,1,0,0
19796.717529513327,4.2032454077482178e-22,2.270120915010753e-23,4.449050802054494e-22,0.0,0.0,4.430257499249293e-22,1,1,0,0
20258.77711735017,4.1022054479774405e-22,2.2765333728386362e-23,4.3477366363306385e-22,0.0,0.0,4.329858785261304e-22,1,1,0,0
20731.62127401227,4.0050117224699986e-22,2.283362487834571e-23,4.25035662693913e-22,0.0,0.0,4.2333479712534557e-22,1,1,0,0
21215.501713624482,3.9115085175235414e-22,2.2906325375521798e-23,4.1567550898392967e-22,0.0,0.0,4.1405717712787593e-22,1,1,0,0
21710.676025372628,3.8215324746154447e-22,2.2983582943952795e-23,4.0667678323572003e-22,0.0,0.0,4.0513683040549727e-22,1,1,0,0
22217.407810628825,3.438908413421528e-22,2.120886895513715e-23,3.6647763027113086e-22,0.0,0.0,3.6509971029728994e-22,1,1,0,0
22735.96682327715,3.3512981788475185e-22,2.1220780101637284e-23,3.5765855352664207e-22,0.0,0.0,3.5635059798638914e-22,1,1,0,0
23266.62911331458,3.2668828216913537e-22,2.1235966909672955e-23,3.4916581898803294e-22,0.0,0.0,3.479242490788083e-22,1,1,0,0
23809.677173803582,3.1855450708772685e-22,2.1254654441328515e-23,3.409877420199064e-22,0.0,0.0,3.3980916152905536e-22,1,1,0,0
24365.40009125466,3.107170473102941e-22,2.1277051320048695e-23,3.3311291196958414e-22,0.0,0.0,3.319940986303428e-22,1,1,0,0
24934.093699518806,3.031648068854757e-22,2.1303353949971707e-23,3.255302642078677e-22,0.0,0.0,3.244681608354474e-22,1,1,0,0
25516.060737271866,2.958870989970717e-22,2.1333753084192057e-23,3.1822914563063687e-22,0.0,0.0,3.1722085208126377e-22,1,1,0,0
26111.611009174623,2.888736967994918e-22,2.1368437800379158e-23,3.1119937008737353e-22,0.0,0.0,3.1024213459987095e-22,1,1,0,0
26721.061550794326,2.8211487444173784e-22,2.1407601852537313e-23,3.0443126428477306e-22,0.0,0.0,3.0352247629427515e-22,1,1,0,0
27344.736797375797,2.7560143747544237e-22,2.1451448470447064e-23,2.979157035801384e-22,0.0,0.0,2.9705288594588943e-22,1,1,0,0
27982.96875655116,2.6932474188359734e-22,2.150019453822896e-23,2.91644134953347e-22,0.0,0.0,2.908249364218263e-22,1,1,0,0
28636.09718508116,2.6327670103246815e-22,2.1554075484140788e-23,2.856085874306415e-22,0.0,0.0,2.8483077651660893e-22,1,1,0,0
29304.469769721385,2.574497800123914e-22,2.1613348495843608e-23,2.798016702952549e-22,0.0,0.0,2.79063128508235e-22,1,1,0,0
29988.442312310246,2.5183697715278275e-22,2.16782939061343e-23,2.742165564745275e-22,0.0,0.0,2.7351527105891705e-22,1,1,0,0
30688.37891917639,2.4643179300212444e-22,2.174921874893644e-23,2.6884695168720576e-22,0.0,0.0,2.681810117510609e-22,1,1,0,0
31404.65219496749,2.4122818773864476e-22,2.1826454884170008e-23,2.6368705308830933e-22,0.0,0.0,2.6305464262281476e-22,1,1,0,0
32137.643441002758,2.362205287540907e-22,2.1910359091989585e-23,2.5873149441585324e-22,0.0,0.0,2.581308878460803e-22,1,1,0,0
32887.7428582551,2.3140353092014804e-22,2.2001311106567545e-23,2.5397528406195057e-22,0.0,0.0,2.534048420267156e-22,1,1,0,0
33655.34975507094,2.2677219266986213e-22,2.2099709552298127e-23,2.4941373834777975e-22,0.0,0.0,2.4887190222216025e-22,1,1,0,0
34440.87275973823,2.2232173138120444e-22,2.2205968902961504e-23,2.450424116719625e-22,0.0,0.0,2.4452770028416594e-22,1,1,0,0
35244.73003801588,2.1804752155469803e-22,2.2320514960321544e-23,2.4085703031145956e-22,0.0,0.0,2.4036803651501957e-22,1,1,0,0
36067.349515740316,2.139450389163946e-22,2.2443779504450972e-23,2.3685343221103595e-22,0.0,0.0,2.3638881842084555e-22,1,1,0,0
36909.16910662782,2.1000981290587596e-22,2.257619670232353e-23,2.330275134544068e-22,0.0,0.0,2.325860096081995e-22,1,1,0,0
37770.63694539364,2.0623738913565962e-22,2.271819871747463e-23,2.293751883448302e-22,0.0,0.0,2.2895558785313425e-22,1,1,0,0
38652.211626312615,2.0262330246951613e-22,2.287021128994463e-23,2.258923568472417e-22,0.0,0.0,2.2549351375946076e-22,1,1,0,0
39554.36244734702,1.9916306049346519e-22,2.3032653305591909e-23,2.225748859710666e-22,0.0,0.0,2.221957137990571e-22,1,1,0,0
40477.569659973225,1.9585213644313585e-22,2.3205931893566453e-23,2.194186013411266e-22,0.0,0.0,2.190580683367023e-22,1,1,0,0
41422.324724838894,1.9268597016061366e-22,2.3390442593485252e-23,2.164192852856113e-22,0.0,0.0,2.160764127540989e-22,1,1,0,0
42389.130573387745,1.8965997539242525e-22,2.358656980073951e-23,2.1357268413872316e-22,0.0,0.0,2.1324654519316476e-22,1,1,0,0
43378.50187558984,1.8676955168387082e-22,2.3794684497362217e-23,2.1087452050540314e-22,0.0,0.0,2.1056423618123304e-22,1,1,0,0
44390.96531392167,1.8401009922709426e-22,2.401514613413076e-23,2.0832050801439517e-22,0.0,0.0,2.0802524536122502e-22,1,1,0,0
45427.059863740425,1.8137703522770366e-22,2.4248303705681923e-23,2.0590636848732498e-22,0.0,0.0,2.0562533893338559e-22,1,1,0,0
46487.33708020257,1.7886581061735957e-22,2.4494496541043481e-23,2.0362785015607442e-22,0.0,0.0,2.0336030715840305e-22,1,1,0,0
47572.3613918789,1.7647192621592941e-22,2.4754055604889353e-23,2.0148074515509995e-22,0.0,0.0,2.0122598182081877e-22,1,1,0,0
48682.71040122284,1.741909477079788e-22,2.502730481239581e-23,1.994609051708494e-22,0.0,0.0,1.9921825252037461e-22,1,1,0,0
49818.97519205165,1.72018519026433e-22,2.5314563429137027e-23,1.9756425698021045e-22,0.0,0.0,1.9733308245557004e-22,1,1,0,0
50981.760644204296,1.6995037392356094e-22,2.5616154287607023e-23,1.9578681531831194e-22,0.0,0.0,1.9556652821116796e-22,1,1,0,0
52171.68575554354,1.6798234565387423e-22,2.593238688089854e-23,1.9412469349883756e-22,0.0,0.0,1.9391473253477277e-22,1,1,0,0
53389.3839714735,1.6611037479971635e-22,2.6263569191257184e-23,1.9257411328987798e-22,0.0,0.0,1.9237394399097353e-22,1,1,0,0
54635.503522148756,1.6433051534132188e-22,2.661001190274858e-23,1.911314111358707e-22,0.0,0.0,1.9094052724407046e-22,1,1,0,0
55910.70776755293,1.6263893911844145e-22,2.697202801568619e-23,1.8979304476519441e-22,0.0,0.0,1.8961096713412764e-22,1,1,0,0
57215.6755506324,1.610319388542357e-22,2.734993327176801e-23,1.885555966894947e-22,0.0,0.0,1.883818721260037e-22,1,1,0,0
58551.10155867232,1.595059299201026e-22,2.7744046449986563e-23,1.8741577676729273e-22,0.0,0.0,1.8724997637008916e-22,1,1,0,0
59917.696693106125,1.580574510179893e-22,2.815469152819387e-23,1.863704243315213e-22,0.0,0.0,1.8621214254618318e-22,1,1,0,0
61316.18844795769,1.5668316394701492e-22,2.8582197569034755e-23,1.854165082752329e-22,0.0,0.0,1.8526536151604968e-22,1,1,0,0
62747.32129711575,1.553798526078681e-22,2.9026899973690236e-23,1.845511268017305e-22,0.0,0.0,1.8440675258155834e-22,1,1,0,0
64211.85709064758,1.5414442138272447e-22,2.9489140454149835e-23,1.8377150667544605e-22,0.0,0.0,1.836335618368743e-22,1,1,0,0
65710.5754603627,1.5297389301225038e-22,2.996926841092089e-23,1.8307500114032788e-22,0.0,0.0,1.8294316142317127e-22,1,1,0,0
67244.2742348425,1.5186540607530611e-22,3.046764151062246e-23,1.8245908904373568e-22,0.0,0.0,1.8233304758592857e-22,1,1,0,0
68813.7698641567,1.508162121620524e-22,3.098462571994942e-23,1.8192137111909726e-22,0.0,0.0,1.8180083788200182e-22,1,1,0,0
70419.89785449296,1.498236728175722e-22,3.152059609101018e-23,1.8145956856294989e-22,0.0,0.0,1.8134426890858237e-22,1,1,0,0
72063.5132129306,1.488852563206987e-22,3.207593832294779e-23,1.810715203062752e-22,0.0,0.0,1.809611946436465e-22,1,1,0,0
73745.49090259547,1.479985343522879e-22,3.2651046746356487e-23,1.8075517823442992e-22,0.0,0.0,1.8064958109864438e-22,1,1,0,0
75466.72630843887,1.4716117859742097e-22,3.3246327325794303e-23,1.8050860743272356e-22,0.0,0.0,1.8040750592321528e-22,1,1,0,0
77228.13571388643,1.463709573183904e-22,3.386219698673714e-23,1.8032997953685669e-22,0.0,0.0,1.8023315430512754e-22,1,1,0,0
79030.65678861347,1.4562573192808365e-22,3.449908367071331e-23,1.802175730501412e-22,0.0,0.0,1.8012481559879696e-22,1,1,0,0
80875.2490877044,1.449234535878728e-22,3.515742757436242e-23,1.801697677037762e-22,0.0,0.0,1.8008088116223522e-22,1,1,0,0
82762.89456246335,1.4426215984900123e-22,3.5837680978413854e-23,1.8018504326926153e-22,0.0,0.0,1.8009984082741508e-22,1,1,0,0
84694.59808314576,1.4363997135253828e-22,3.654030958346542e-23,1.8026197549295894e-22,0.0,0.0,1.801802809360037e-22,1,1,0,0
86671.38797389224,1.430550885994589e-22,3.7265791204042597e-23,1.8039923388482296e-22,0.0,0.0,1.803208798035015e-22,1,1,0,0
88694.31656014704,1.4250578879971044e-22,3.8014617737127584e-23,1.8059557871560115e-22,0.0,0.0,1.8052040653683803e-22,1,1,0,0
90764.46072885356,1.4199042280660827e-22,3.878729413872001e-23,1.8084985754734564e-22,0.0,0.0,1.8077771694532828e-22,1,1,0,0
92882.92250172498,1.4150741214130031e-22,3.958434204727278e-23,1.8116100463710322e-22,0.0,0.0,1.810917541885731e-22,1,1,0,0
95050.82962189511,1.4105524611016858e-22,4.040629471051968e-23,1.8152803637866365e-22,0.0,0.0,1.8146154082068826e-22,1,1,0,0
97269.3361542618,1.4063247901700283e-22,4.125370305429948e-23,1.8195005016529885e-22,0.0,0.0,1.818861820713023e-22,1,1,0,0
99539.62309984244,1.4023772747067137e-22,4.212713252069799e-23,1.8242622143267142e-22,0.0,0.0,1.8236485999136936e-22,1,1,0,0
101862.89902446864,1.3986966775363184e-22,0.0,1.8295580136694723e-22,1.6193143475111347e-24,0.0,1.8457511571445835e-22,0,1,1,0
104240.40070215557,1.395270333265584e-22,0.0,1.8353811557769618e-22,1.692056559367402e-24,0.0,1.8523017213706359e-22,0,1,1,0
106673.3937734857,1.3920861251846143e-22,0.0,1.8417256098885412e-22,1.7681753979301994e-24,0.0,1.8594073638678433e-22,0,1,1,0
109163.17341936147,1.38913246139898e-22,0.0,1.8485860674162802e-22,1.8478235757129513e-24,0.0,1.8670643031734097e-22,0,1,1,0
111711.06505048242,1.3863982525268567e-22,0.0,1.8559578668707302e-22,1.9311605700526194e-24,0.0,1.8752694725712565e-22,0,1,1,0
114318.42501291503,1.3838728903221572e-22,0.0,1.8638370432994668e-22,2.0183529115099684e-24,0.0,1.8840205724145664e-22,0,1,1,0
116986.64131013058,1.3815462271175544e-22,0.0,1.872220260799137e-22,2.1095744838478538e-24,0.0,1.8933160056376159e-22,0,1,1,0
119717.13434189657,1.3794085561191393e-22,0.0,1.8811048312312832e-22,2.20500683600611e-24,0.0,1.9031548995913442e-22,0,1,1,0
122511.35766041177,1.3774505924933886e-22,0.0,1.8904886810238265e-22,2.304839506502931e-24,0.0,1.9135370760888558e-22,0,1,1,0
125370.79874409197,1.3756634552369453e-22,0.0,1.9003703500251508e-22,2.409270360704974e-24,0.0,1.9244630536322006e-22,0,1,1,0
128296.97978941475,1.3740386497995858e-22,0.0,1.910748961047548e-22,2.5185059414201804e-24,0.0,1.9359340204617498e-22,0,1,1,0
131291.45852124653,1.3725680514184844e-22,0.0,1.921624228790668e-22,2.6327618332795917e-24,0.0,1.947951847123464e-22,0,1,1,0
134355.82902208262,1.3712438891764808e-22,0.0,1.932996426732852e-22,2.7522630413871086e-24,0.0,1.960519057146723e-22,0,1,1,0
137491.72258064203,1.3700587307106992e-22,0.0,1.9448664129188203e-22,2.8772443847283097e-24,0.0,1.9736388567661034e-22,0,1,1,0
140700.80856026837,1.369005467583829e-22,0.0,1.9572355966652597e-22,3.007950904842393e-24,0.0,1.9873151057136838e-22,0,1,1,0
143984.79528760066,1.368077301284113e-22,0.0,1.9701058814459865e-22,3.144638290274144e-24,0.0,2.001552264348728e-22,0,1,1,0
147345.43096198342,1.3672677298124556e-22,0.0,1.9834797821490637e-22,3.2875733173352264e-24,0.0,2.016355515322416e-22,0,1,1,0
150784.50458610512,1.3665705348604487e-22,0.0,1.99736029951966e-22,3.437034307717864e-24,0.0,2.0317306425968386e-22,0,1,1,0
154303.84691835646,1.3659797695339172e-22,0.0,2.0117509528206465e-22,3.59331160351616e-24,0.0,2.0476840688558081e-22,0,1,1,0
157905.3314474176,1.365489746624316e-22,0.0,2.0266557961728744e-22,3.756708060224102e-24,0.0,2.0642228767751154e-22,0,1,1,0
161590.8753895919,1.3650950273769145e-22,0.0,2.0420793991021806e-22,3.927539558291837e-24,0.0,2.081354794685099e-22,0,1,1,0
165362.4407094179,1.364790410755404e-22,0.0,2.058026825506866e-22,4.106135533835282e-24,0.0,2.0990881808452189e-22,0,1,1,0
169222.03516410355,1.364570923189548e-22,0.0,2.0745036454595434e-22,4.292839529107418e-24,0.0,2.1174320407506176e-22,0,1,1,0
173171.71337233527,1.3644318087513407e-22,0.0,2.09151595067562e-22,4.4880097633519604e-24,0.0,2.1363960483091396e-22,0,1,1,0
177213.57790803583,1.3643685197952637e-22,0.0,2.109070286263966e-22,4.692019724674458e-24,0.0,2.1559904835107107e-22,0,1,1,0
181349.78041964953,1.3643767079920505e-22,0.0,2.1271737486974254e-22,4.905258783577761e-24,0.0,2.176226336533203e-22,0,1,1,0
185582.5227755519,1.364452215758506e-22,0.0,2.145833874276244e-22,5.128132828822391e-24,0.0,2.197115202564468e-22,0,1,1,0
189914.05823619355,1.364591068098789e-22,0.0,2.165058749619227e-22,5.361064926285555e-24,0.0,2.218669398882083e-22,0,1,1,0
194346.6926536018,1.3647894647771227e-22,0.0,2.18485690941318e-22,5.604496001504506e-24,0.0,2.2409018694282254e-22,0,1,1,0
198882.78569888076,1.3650437728579027e-22,0.0,2.205237408982754e-22,5.858885546603881e-24,0.0,2.263826264448793e-22,0,1,1,0
203524.75211835757,1.36535051957734e-22,0.0,2.22620978975686e-22,6.124712352318253e-24,0.0,2.2874569132800427e-22,0,1,1,0
208275.06301905142,1.3657063855354225e-22,0.0,2.247784081468539e-22,6.402475265834597e-24,0.0,2.311808834126885e-22,0,1,1,0
213136.24718414375,1.3661081982071478e-22,0.0,2.269970828183396e-22,6.69269397519128e-24,0.0,2.336897767935309e-22,0,1,1,0
218110.892419152,1.366552925717199e-22,0.0,2.292781050849156e-22,6.995909820982347e-24,0.0,2.3627401490589794e-22,0,1,1,0
223201.64692952347,1.3670376709240002e-22,0.0,2.3162262942607447e-22,7.31268663612873e-24,0.0,2.389353160622032e-22,0,1,1,0
228411.22073038257,1.3675596657629464e-22,0.0,2.3403185915382117e-22,7.643611614489558e-24,0.0,2.4167547076831072e-22,0,1,1,0
233742.38708918125,1.3681162658397082e-22,0.0,2.365070500041977e-22,7.989296209098359e-24,0.0,2.44496346213296e-22,0,1,1,0
239197.98400202373,1.3687049452711364e-22,0.0,2.3904950843915917e-22,8.35037706082162e-24,0.0,2.473998854999808e-22,0,1,1,0
244780.91570444402,1.369323291766297e-22,0.0,2.4166059123947108e-22,8.727516958247666e-24,0.0,2.5038810819771876e-22,0,1,1,0
250494.15421745024,1.3699690019241217e-22,0.0,2.4434170765332343e-22,9.12140582962631e-24,0.0,2.534631134829497e-22,0,1,1,0
256340.7409296515,1.3706398767313167e-22,0.0,2.470943216377275e-22,9.532761767690142e-24,0.0,2.566270834054176e-22,0,1,1,0
262323.78821631236,1.3713338173034222e-22,0.0,2.4991994853701235e-22,9.962332088200751e-24,0.0,2.598822806252131e-22,0,1,1,0
268446.4810961965,1.3720488207670925e-22,0.0,2.5282015775314373e-22,1.0410894423072603e-23,0.0,2.632310521762163e-22,0,1,1,0
274712.0789270809,1.3727829763627678e-22,0.0,2.557965724375199e-22,1.0879257848940181e-23,0.0,2.6667583028646007e-22,0,1,1,0
