projectile,target,projectile_energy_ev,area_quantile,theta_cm_rad
C,O,2872984.8333536629,0.0166015625,0.0037676193750195708
C,O,2872984.8333536629,0.017578125,0.0036359310519609167
C,O,2872984.8333536629,0.0185546875,0.0035147437002689408
C,O,2872984.8333536629,0.01953125,0.0034027314909956807
C,O,2872984.8333536629,0.021484375,0.0032020019669563027
C,O,2872984.8333536629,0.0234375,0.0030268528366641512
C,O,2872984.8333536629,0.025390625,0.0028722872574995506
C,O,2872984.8333536629,0.02734375,0.0027345801833669192
C,O,2872984.8333536629,0.029296875,0.0026108896638414869
C,O,2872984.8333536629,0.03125,0.0024990042255317313
C,O,2872984.8333536629,0.033203125,0.0023971734149941248
C,O,2872984.8333536629,0.03515625,0.0023039908739210802
C,O,2872984.8333536629,0.0390625,0.0021391936088415164
C,O,2872984.8333536629,0.04296875,0.0019976273032340508
C,O,2872984.8333536629,0.046875,0.0018743806263730178
C,O,2872984.8333536629,0.05078125,0.0017658847959101109
C,O,2872984.8333536629,0.0546875,0.0016694749579753143
C,O,2872984.8333536629,0.05859375,0.0015831151220244699
C,O,2872984.8333536629,0.0625,0.001505219071314734
C,O,2872984.8333536629,0.06640625,0.0014345299760285535
C,O,2872984.8333536629,0.0703125,0.0013700372506995073
C,O,2872984.8333536629,0.078125,0.0012564930915304195
C,O,2872984.8333536629,0.0859375,0.0011595604996208486
C,O,2872984.8333536629,0.09375,0.0010757034605353155
C,O,2872984.8333536629,0.1015625,0.0010023520444795153
C,O,2872984.8333536629,0.109375,0.00093758759569295691
C,O,2872984.8333536629,0.1171875,0.00087994488035647578
C,O,2872984.8333536629,0.125,0.00082828314877803066
C,O,2872984.8333536629,0.1328125,0.00078169934104188599
C,O,2872984.8333536629,0.140625,0.00073946807835101325
C,O,2872984.8333536629,0.1484375,0.0007009992679765098
C,O,2872984.8333536629,0.15625,0.00066580729923515491
C,O,2872984.8333536629,0.171875,0.00060370455067060291
C,O,2872984.8333536629,0.1875,0.00055063759789009126
C,O,2872984.8333536629,0.203125,0.00050477969851714377
C,O,2872984.8333536629,0.21875,0.00046477215594142862
C,O,2872984.8333536629,0.234375,0.00042958147762917065
C,O,2872984.8333536629,0.25,0.00039840643717115043
C,O,2872984.8333536629,0.265625,0.00037061547346661783
C,O,2872984.8333536629,0.28125,0.00034570361254271376
C,O,2872984.8333536629,0.296875,0.00032326189712028608
C,O,2872984.8333536629,0.3125,0.00030295543914382606
C,O,2872984.8333536629,0.328125,0.00028450718643124873
C,O,2872984.8333536629,0.34375,0.00026768589708447976
C,O,2872984.8333536629,0.375,0.00023817544242898947
C,O,2872984.8333536629,0.40625,0.0002131911978464629
C,O,2872984.8333536629,0.4375,0.00019182555064967133
C,O,2872984.8333536629,0.46875,0.0001733953383515896
C,O,2872984.8333536629,0.5,0.0001573764649869247
C,O,2872984.8333536629,0.53125,0.00014336021222449702
C,O,2872984.8333536629,0.5625,0.00013102324398195364
C,O,2872984.8333536629,0.59375,0.00012010653317418019
C,O,2872984.8333536629,0.625,0.00011040018475494406
C,O,2872984.8333536629,0.65625,0.00010173247743194835
C,O,2872984.8333536629,0.6875,9.3961566538514063e-05
C,O,2872984.8333536629,0.71875,8.6969394022418101e-05
C,O,2872984.8333536629,0.75,8.0656924741795422e-05
C,O,2872984.8333536629,0.8125,6.9749188564838249e-05
C,O,2872984.8333536629,0.875,6.0707284992744803e-05
C,O,2872984.8333536629,0.9375,5.3139885967112832e-05
C,O,2872984.8333536629,1,4.675307990886779e-05
C,O,3162277.6601683791,0,3.1415926535897931
C,O,3162277.6601683791,1.4551915228366852e-11,3.1137325388294785
C,O,3162277.6601683791,2.9103830456733704e-11,3.102195049383667
C,O,3162277.6601683791,5.8207660913467407e-11,3.0858832315354041
C,O,3162277.6601683791,1.1641532182693481e-10,3.0628279955322824
C,O,3162277.6601683791,2.3283064365386963e-10,3.0302601185527824
C,O,3162277.6601683791,4.6566128730773926e-10,2.9843068905374293
C,O,3162277.6601683791,9.3132257461547852e-10,2.9196132767673819
C,O,3162277.6601683791,1.3969838619232178e-09,2.8702792787347473
C,O,3162277.6601683791,1.862645149230957e-09,2.8289428249270174
C,O,3162277.6601683791,2.7939677238464355e-09,2.7602170618441084
C,O,3162277.6601683791,3.7252902984619141e-09,2.7029716462743743
C,O,3162277.6601683791,5.5879354476928711e-09,2.6085989011359154
C,O,3162277.6601683791,7.4505805969238281e-09,2.5308666812558793
C,O,3162277.6601683791,1.1175870895385742e-08,2.4047167676326424
C,O,3162277.6601683791,1.4901161193847656e-08,2.3028938254293303
C,O,3162277.6601683791,1.862645149230957e-08,2.2168405018394526
C,O,3162277.6601683791,2.2351741790771484e-08,2.1420847091741098
C,O,3162277.6601683791,2.6077032089233398e-08,2.0759254870918507
C,O,3162277.6601683791,2.9802322387695312e-08,2.0165776145244898
C,O,3162277.6601683791,3.7252902984619141e-08,1.9136269648064477
C,O,3162277.6601683791,4.4703483581542969e-08,1.8265496320602035
C,O,3162277.6601683791,5.2154064178466797e-08,1.7513184439915006
C,O,3162277.6601683791,5.9604644775390625e-08,1.6852884438638045
C,O,3162277.6601683791,6.7055225372314453e-08,1.6266169916443023
C,O,3162277.6601683791,7.4505805969238281e-08,1.5739638698122993
C,O,3162277.6601683791,8.1956386566162109e-08,1.5263215942767465
C,O,3162277.6601683791,8.9406967163085938e-08,1.4829127339340631
C,O,3162277.6601683791,1.0430812835693359e-07,1.4064650283514162
C,O,3162277.6601683791,1.1920928955078125e-07,1.3410005903619957
C,O,3162277.6601683791,1.3411045074462891e-07,1.284067472772257
C,O,3162277.6601683791,1.4901161193847656e-07,1.2339302017382392
C,O,3162277.6601683791,1.6391277313232422e-07,1.1893174982460728
C,O,3162277.6601683791,1.7881393432617188e-07,1.1492719880223976
C,O,3162277.6601683791,1.9371509552001953e-07,1.1130560249715775
C,O,3162277.6601683791,2.0861625671386719e-07,1.0800902178867733
C,O,3162277.6601683791,2.2351741790771484e-07,1.0499119257936287
C,O,3162277.6601683791,2.384185791015625e-07,1.0221464264268878
C,O,3162277.6601683791,2.6822090148925781e-07,0.97267698007573777
C,O,3162277.6601683791,2.9802322387695312e-07,0.92978943215325849
C,O,3162277.6601683791,3.2782554626464844e-07,0.89213703665762578
C,O,3162277.6601683791,3.5762786865234375e-07,0.85873106804972332
C,O,3162277.6601683791,3.8743019104003906e-07,0.82882669260182285
C,O,3162277.6601683791,4.1723251342773438e-07,0.80185049241906547
C,O,3162277.6601683791,4.4703483581542969e-07,0.77735274847657232
C,O,3162277.6601683791,4.76837158203125e-07,0.75497504885289279
C,O,3162277.6601683791,5.3644180297851562e-07,0.71547370248953168
C,O,3162277.6601683791,5.9604644775390625e-07,0.68159344134835109
C,O,3162277.6601683791,6.5565109252929688e-07,0.65211481776304403
C,O,3162277.6601683791,7.152557373046875e-07,0.62615960750595256
C,O,3162277.6601683791,7.7486038208007812e-07,0.60307701376561829
C,O,3162277.6601683791,8.3446502685546875e-07,0.58237309545799398
C,O,3162277.6601683791,8.9406967163085938e-07,0.56366525470273876
C,O,3162277.6601683791,9.5367431640625e-07,0.54665189786623625
C,O,3162277.6601683791,1.0132789611816406e-06,0.53109162971758872
C,O,3162277.6601683791,1.0728836059570312e-06,0.51678862993143726
C,O,3162277.6601683791,1.1920928955078125e-06,0.49133883178473869
C,O,3162277.6601683791,1.3113021850585938e-06,0.46931221700664461
C,O,3162277.6601683791,1.430511474609375e-06,0.45000411237697158
C,O,3162277.6601683791,1.5497207641601562e-06,0.43289756512754529
C,O,3162277.6601683791,1.6689300537109375e-06,0.41760357146440041
C,O,3162277.6601683791,1.7881393432617188e-06,0.40382303623307481
C,O,3162277.6601683791,1.9073486328125e-06,0.39132170292158541
C,O,3162277.6601683791,2.0265579223632812e-06,0.37991313124875425
C,O,3162277.6601683791,2.1457672119140625e-06,0.36944683688487467
C,O,3162277.6601683791,2.384185791015625e-06,0.35087052027650367
C,O,3162277.6601683791,2.6226043701171875e-06,0.33483909454675453
C,O,3162277.6601683791,2.86102294921875e-06,0.32081987226188158
C,O,3162277.6601683791,3.0994415283203125e-06,0.30842425296067866
C,O,3162277.6601683791,3.337860107421875e-06,0.29736119583418175
C,O,3162277.6601683791,3.5762786865234375e-06,0.28740782985014279
C,O,3162277.6601683791,3.814697265625e-06,0.2783902081231715
C,O,3162277.6601683791,4.0531158447265625e-06,0.27017031221386034
C,O,3162277.6601683791,4.291534423828125e-06,0.26263704105328411
C,O,3162277.6601683791,4.76837158203125e-06,0.2492839537560898
C,O,3162277.6601683791,5.245208740234375e-06,0.23777740221704757
C,O,3162277.6601683791,5.7220458984375e-06,0.22772753661902145
C,O,3162277.6601683791,6.198883056640625e-06,0.21885079593278167
C,O,3162277.6601683791,6.67572021484375e-06,0.21093533396361908
C,O,3162277.6601683791,7.152557373046875e-06,0.20381926683103924
C,O,3162277.6601683791,7.62939453125e-06,0.19737647682343518
C,O,3162277.6601683791,8.106231689453125e-06,0.19150705416613123
C,O,3162277.6601683791,8.58306884765625e-06,0.18613068621825191
C,O,3162277.6601683791,9.5367431640625e-06,0.17660706366236356
C,O,3162277.6601683791,1.049041748046875e-05,0.1684065292514445
C,O,3162277.6601683791,1.1444091796875e-05,0.16124853396732819
C,O,3162277.6601683791,1.239776611328125e-05,0.15492932524411485
C,O,3162277.6601683791,1.33514404296875e-05,0.14929687314240647
C,O,3162277.6601683791,1.430511474609375e-05,0.14423512728396037
C,O,3162277.6601683791,1.52587890625e-05,0.13965376038952515
C,O,3162277.6601683791,1.621246337890625e-05,0.13548127296031609
C,O,3162277.6601683791,1.71661376953125e-05,0.13166023033410035
C,O,3162277.6601683791,1.9073486328125e-05,0.12489379061673755
C,O,3162277.6601683791,2.09808349609375e-05,0.1190694250933988
C,O,3162277.6601683791,2.288818359375e-05,0.11398695374340928
C,O,3162277.6601683791,2.47955322265625e-05,0.1095011020112695
C,O,3162277.6601683791,2.6702880859375e-05,0.10550354098720849
C,O,3162277.6601683791,2.86102294921875e-05,0.1019116226329313
C,O,3162277.6601683791,3.0517578125e-05,0.098661047319677841
C,O,3162277.6601683791,3.24249267578125e-05,0.095700937856801005
C,O,3162277.6601683791,3.4332275390625e-05,0.092990439154578386
C,O,3162277.6601683791,3.814697265625e-05,0.088191212515174477
C,O,3162277.6601683791,4.1961669921875e-05,0.084060756987008656
C,O,3162277.6601683791,4.57763671875e-05,0.080456832017359314
C,O,3162277.6601683791,4.9591064453125e-05,0.077276247302097811
C,O,3162277.6601683791,5.340576171875e-05,0.074442077900735981
C,O,3162277.6601683791,5.7220458984375e-05,0.071895649234473336
C,O,3162277.6601683791,6.103515625e-05,0.069591322254583421
C,O,3162277.6601683791,6.4849853515625e-05,0.067492991296348226
C,O,3162277.6601683791,6.866455078125e-05,0.065571667415064816
C,O,3162277.6601683791,7.62939453125e-05,0.06216989752062263
C,O,3162277.6601683791,8.392333984375e-05,0.059242288928722964
C,O,3162277.6601683791,9.1552734375e-05,0.056687960236196488
C,O,3162277.6601683791,9.918212890625e-05,0.054433736036576086
C,O,3162277.6601683791,0.0001068115234375,0.052425072573397458
C,O,3162277.6601683791,0.00011444091796875,0.050620370263311898
C,O,3162277.6601683791,0.0001220703125,0.048987273862426406
C,O,3162277.6601683791,0.00012969970703125,0.047500188178381197
C,O,3162277.6601683791,0.0001373291015625,0.046138563985567593
C,O,3162277.6601683791,0.000152587890625,0.043727803578559765
C,O,3162277.6601683791,0.0001678466796875,0.041653119765979962
C,O,3162277.6601683791,0.00018310546875,0.039843009618714564
C,O,3162277.6601683791,0.0001983642578125,0.03824560897750473
C,O,3162277.6601683791,0.000213623046875,0.03682225960767882
C,O,3162277.6601683791,0.0002288818359375,0.035543477676450053
C,O,3162277.6601683791,0.000244140625,0.03438633124681667
C,O,3162277.6601683791,0.0002593994140625,0.033332679491650641
C,O,3162277.6601683791,0.000274658203125,0.032367957833420835
C,O,3162277.6601683791,0.00030517578125,0.030660016427357828
C,O,3162277.6601683791,0.000335693359375,0.029190300842272698
C,O,3162277.6601683791,0.0003662109375,0.02790812914080254
C,O,3162277.6601683791,0.000396728515625,0.026776738417125134
C,O,3162277.6601683791,0.00042724609375,0.025768725691972527
C,O,3162277.6601683791,0.000457763671875,0.024863190644187405
C,O,3162277.6601683791,0.00048828125,0.024043877032566385
C,O,3162277.6601683791,0.000518798828125,0.023297924654724689
C,O,3162277.6601683791,0.00054931640625,0.022615008306885898
C,O,3162277.6601683791,0.0006103515625,0.021406177023344242
C,O,3162277.6601683791,0.00067138671875,0.020366192493645574
C,O,3162277.6601683791,0.000732421875,0.019459123036753123
C,O,3162277.6601683791,0.00079345703125,0.018658904785707531
C,O,3162277.6601683791,0.0008544921875,0.017946109851441072
C,O,3162277.6601683791,0.00091552734375,0.017305920762462179
C,O,3162277.6601683791,0.0009765625,0.016726812699732196
C,O,3162277.6601683791,0.00103759765625,0.016199668779016463
C,O,3162277.6601683791,0.0010986328125,0.01571716949977553
C,O,3162277.6601683791,0.001220703125,0.014863345846868103
C,O,3162277.6601683791,0.0013427734375,0.014129057236456521
C,O,3162277.6601683791,0.00146484375,0.013488838111449297
C,O,3162277.6601683791,0.0015869140625,0.012924219202032905
C,O,3162277.6601683791,0.001708984375,0.012421435848733786
C,O,3162277.6601683791,0.0018310546875,0.011969991718482564
C,O,3162277.6601683791,0.001953125,0.011561724488585945
C,O,3162277.6601683791,0.0020751953125,0.011190178489143499
C,O,3162277.6601683791,0.002197265625,0.010850171868682867
C,O,3162277.6601683791,0.00244140625,0.010248668642017122
C,O,3162277.6601683791,0.002685546875,0.0097315402345823365
C,O,3162277.6601683791,0.0029296875,0.0092807755790178526
C,O,3162277.6601683791,0.003173828125,0.0088833178515015376
C,O,3162277.6601683791,0.00341796875,0.008529440583135095
C,O,3162277.6601683791,0.003662109375,0.0082117301702591128
C,O,3162277.6601683791,0.00390625,0.0079244240802731625
C,O,3162277.6601683791,0.004150390625,0.0076629666718761591
C,O,3162277.6601683791,0.00439453125,0.0074237027593273552
C,O,3162277.6601683791,0.0048828125,0.0070003986914648486
C,O,3162277.6601683791,0.00537109375,0.0066364185819014487
C,O,3162277.6601683791,0.005859375,0.0063190791717882
C,O,3162277.6601683791,0.00634765625,0.006039192132298421
C,O,3162277.6601683791,0.0068359375,0.0057899169792290373
C,O,3162277.6601683791,0.00732421875,0.0055660426255643713
C,O,3162277.6601683791,0.0078125,0.0053635205143702791
C,O,3162277.6601683791,0.00830078125,0.0051791513130674538
C,O,3162277.6601683791,0.0087890625,0.0050103690098661779
C,O,3162277.6601683791,0.009765625,0.0047115951930747357
C,O,3162277.6601683791,0.0107421875,0.0044545048872426385
C,O,3162277.6601683791,0.01171875,0.0042302024319496034
C,O,3162277.6601683791,0.0126953125,0.0040322443801881214
C,O,3162277.6601683791,0.013671875,0.0038558337262357689
C,O,3162277.6601683791,0.0146484375,0.0036973156687372111
C,O,3162277.6601683791,0.015625,0.003553850044386575
C,O,3162277.6601683791,0.0166015625,0.0034231917387455013
C,O,3162277.6601683791,0.017578125,0.0033035393037064154
C,O,3162277.6601683791,0.01953125,0.0030916536776706138
C,O,3162277.6601683791,0.021484375,0.0029092706744244801
C,O,3162277.6601683791,0.0234375,0.0027501302622767732
C,O,3162277.6601683791,0.025390625,0.0026096922218585838
C,O,3162277.6601683791,0.02734375,0.0024845719274595446
C,O,3162277.6601683791,0.029296875,0.0023721871555784091
C,O,3162277.6601683791,0.03125,0.0022705285534092567
C,O,3162277.6601683791,0.03515625,0.0020933405344316647
C,O,3162277.6601683791,0.0390625,0.001943606949630805
C,O,3162277.6601683791,0.04296875,0.0018149810544678679
C,O,3162277.6601683791,0.046875,0.0017030003822307016
C,O,3162277.6601683791,0.05078125,0.0016044223386226797
C,O,3162277.6601683791,0.0546875,0.0015168255971689248
C,O,3162277.6601683791,0.05859375,0.0014383602766478987
C,O,3162277.6601683791,0.0625,0.0013675851196399691
C,O,3162277.6601683791,0.0703125,0.0012447612297847854
C,O,3162277.6601683791,0.078125,0.0011415972064199309
C,O,3162277.6601683791,0.0859375,0.0010535263340694101
C,O,3162277.6601683791,0.09375,0.00097733578573189206
C,O,3162277.6601683791,0.1015625,0.00091069053694026181
C,O,3162277.6601683791,0.109375,0.00085184731261067625
C,O,3162277.6601683791,0.1171875,0.00079947479416997425
C,O,3162277.6601683791,0.125,0.000752536508670687
C,O,3162277.6601683791,0.1328125,0.00071021194050757686
C,O,3162277.6601683791,0.140625,0.00067184201839776136
C,O,3162277.6601683791,0.1484375,0.00063689057648819158
C,O,3162277.6601683791,0.15625,0.00060491643468596479
C,O,3162277.6601683791,0.171875,0.00054849220650110553
C,O,3162277.6601683791,0.1875,0.00050027769542415612
C,O,3162277.6601683791,0.203125,0.00045861314667572373
C,O,3162277.6601683791,0.21875,0.00042226405817435975
C,O,3162277.6601683791,0.234375,0.0003902914195275109
C,O,3162277.6601683791,0.25,0.00036196726642989674
C,O,3162277.6601683791,0.265625,0.00033671775902277545
C,O,3162277.6601683791,0.28125,0.00031408409973421314
C,O,3162277.6601683791,0.296875,0.000293694734393668
C,O,3162277.6601683791,0.3125,0.00027524536073908479
C,O,3162277.6601683791,0.328125,0.00025848427727748202
C,O,3162277.6601683791,0.34375,0.00024320139466205148
C,O,3162277.6601683791,0.375,0.00021638988501804235
C,O,3162277.6601683791,0.40625,0.00019369066561480963
C,O,3162277.6601683791,0.4375,0.00017427914325640614
C,O,3162277.6601683791,0.46875,0.000157534597536646
C,O,3162277.6601683791,0.5,0.00014298086622233086
C,O,3162277.6601683791,0.53125,0.00013024661073846033
C,O,3162277.6601683791,0.5625,0.00011903806417912222
C,O,3162277.6601683791,0.59375,0.00010911986034845
C,O,3162277.6601683791,0.625,0.00010030134694183346
C,O,3162277.6601683791,0.65625,9.2426457466654455e-05
C,O,3162277.6601683791,0.6875,8.536635359002176e-05
C,O,3162277.6601683791,0.75,7.327869556128519e-05
C,O,3162277.6601683791,0.8125,6.3368709042332938e-05
C,O,3162277.6601683791,0.875,5.5153898625537323e-05
C,O,3162277.6601683791,0.9375,4.8278726718642417e-05
C,O,3162277.6601683791,1,4.2476155593274001e-05
C,O,3480700.588428406,0,3.1415926535897931
C,O,3480700.588428406,1.4551915228366852e-11,3.1109321388261657
C,O,3480700.588428406,2.9103830456733704e-11,3.098235533786128
C,O,3480700.588428406,5.8207660913467407e-11,3.0802860280284601
C,O,3480700.588428406,1.1641532182693481e-10,3.0549191258626207
C,O,3480700.588428406,2.3283064365386963e-10,3.0190943911158792
C,O,3480700.588428406,4.6566128730773926e-10,2.9685699229511449
C,O,3480700.588428406,9.3132257461547852e-10,2.8975083407045936
C,O,3480700.588428406,1.3969838619232178e-09,2.8433882086951057
C,O,3480700.588428406,1.862645149230957e-09,2.798098849448309
C,O,3480700.588428406,2.7939677238464355e-09,2.7229384411517676
C,O,3480700.588428406,3.7252902984619141e-09,2.6604853600458682
C,O,3480700.588428406,5.5879354476928711e-09,2.5578819849944807
C,O,3480700.588428406,7.4505805969238281e-09,2.4737502917847141
C,O,3480700.588428406,9.3132257461547852e-09,2.4015988219277293
C,O,3480700.588428406,1.1175870895385742e-08,2.3380561179824366
C,O,3480700.588428406,1.4901161193847656e-08,2.2293799574392836
C,O,3480700.588428406,1.862645149230957e-08,2.1381837370874601
C,O,3480700.588428406,2.2351741790771484e-08,2.0594723288558505
C,O,3480700.588428406,2.6077032089233398e-08,1.9902260512767069
C,O,3480700.588428406,2.9802322387695312e-08,1.9284490991109899
C,O,3480700.588428406,3.3527612686157227e-08,1.8727393393694394
C,O,3480700.588428406,3.7252902984619141e-08,1.8220669384613088
C,O,3480700.588428406,4.4703483581542969e-08,1.7328764699682513
C,O,3480700.588428406,5.2154064178466797e-08,1.6564087618950452
C,O,3480700.588428406,5.9604644775390625e-08,1.5897447896235386
C,O,3480700.588428406,6.7055225372314453e-08,1.5308631194737516
C,O,3480700.588428406,7.4505805969238281e-08,1.4783025173425692
C,O,3480700.588428406,8.1956386566162109e-08,1.4309712427226529
C,O,3480700.588428406,8.9406967163085938e-08,1.3880318787347776
C,O,3480700.588428406,9.6857547760009766e-08,1.3488281125347221
C,O,3480700.588428406,1.0430812835693359e-07,1.3128362316506785
C,O,3480700.588428406,1.1920928955078125e-07,1.2488666935910178
C,O,3480700.588428406,1.3411045074462891e-07,1.1935428802054773
C,O,3480700.588428406,1.4901161193847656e-07,1.1450550655505007
C,O,3480700.588428406,1.6391277313232422e-07,1.1020884147666066
C,O,3480700.588428406,1.7881393432617188e-07,1.0636600159818719
C,O,3480700.588428406,1.9371509552001953e-07,1.0290175456339541
C,O,3480700.588428406,2.0861625671386719e-07,0.99757360552678609
C,O,3480700.588428406,2.2351741790771484e-07,0.96886169392157928
C,O,3480700.588428406,2.384185791015625e-07,0.94250581696818614
C,O,3480700.588428406,2.6822090148925781e-07,0.89568768456414372
C,O,3480700.588428406,2.9802322387695312e-07,0.85523904785466653
C,O,3480700.588428406,3.2782554626464844e-07,0.8198313894471525
C,O,3480700.588428406,3.5762786865234375e-07,0.78849527235113115
C,O,3480700.588428406,3.8743019104003906e-07,0.76050421246346822
C,O,3480700.588428406,4.1723251342773438e-07,0.73530146912144234
C,O,3480700.588428406,4.4703483581542969e-07,0.71245215435678277
C,O,3480700.588428406,4.76837158203125e-07,0.6916109082571511
C,O,3480700.588428406,5.0663948059082031e-07,0.67249948611066479
C,O,3480700.588428406,5.3644180297851562e-07,0.65489085053310836
C,O,3480700.588428406,5.9604644775390625e-07,0.6234636998700771
C,O,3480700.588428406,6.5565109252929688e-07,0.59616805473206069
C,O,3480700.588428406,7.152557373046875e-07,0.57217081663847535
C,O,3480700.588428406,7.7486038208007812e-07,0.55085669681723148
C,O,3480700.588428406,8.3446502685546875e-07,0.53176004162036605
C,O,3480700.588428406,8.9406967163085938e-07,0.51452105760308831
C,O,3480700.588428406,9.5367431640625e-07,0.49885674114336975
C,O,3480700.588428406,1.0132789611816406e-06,0.48454100832469527
C,O,3480700.588428406,1.0728836059570312e-06,0.47139076986794315
C,O,3480700.588428406,1.1920928955078125e-06,0.44801223551979907
C,O,3480700.588428406,1.3113021850585938e-06,0.42779827949863369
C,O,3480700.588428406,1.430511474609375e-06,0.41009371311011167
C,O,3480700.588428406,1.5497207641601562e-06,0.39441880229517956
C,O,3480700.588428406,1.6689300537109375e-06,0.38041313226466711
C,O,3480700.588428406,1.7881393432617188e-06,0.3677999723008214
C,O,3480700.588428406,1.9073486328125e-06,0.35636284180103228
C,O,3480700.588428406,2.0265579223632812e-06,0.34592962860397236
C,O,3480700.588428406,2.1457672119140625e-06,0.33636154187442058
C,O,3480700.588428406,2.384185791015625e-06,0.3193871791580607
C,O,3480700.588428406,2.6226043701171875e-06,0.30474589702418609
C,O,3480700.588428406,2.86102294921875e-06,0.29194788040495467
C,O,3480700.588428406,3.0994415283203125e-06,0.2806361686858927
C,O,3480700.588428406,3.337860107421875e-06,0.27054364670131159
C,O,3480700.588428406,3.5762786865234375e-06,0.26146591453860735
C,O,3480700.588428406,3.814697265625e-06,0.25324354233926849
C,O,3480700.588428406,4.0531158447265625e-06,0.24575009983799267
C,O,3480700.588428406,4.291534423828125e-06,0.23888386343130197
C,O,3480700.588428406,4.76837158203125e-06,0.22671599145195342
C,O,3480700.588428406,5.245208740234375e-06,0.21623357433916635
C,O,3480700.588428406,5.7220458984375e-06,0.20708022660894709
C,O,3480700.588428406,6.198883056640625e-06,0.19899686443573295
C,O,3480700.588428406,6.67572021484375e-06,0.19179001384107153
C,O,3480700.588428406,7.152557373046875e-06,0.18531188580465319
C,O,3480700.588428406,7.62939453125e-06,0.17944738068809896
C,O,3480700.588428406,8.106231689453125e-06,0.17410534287225321
C,O,3480700.588428406,8.58306884765625e-06,0.16921251494545997
C,O,3480700.588428406,9.059906005859375e-06,0.16470925871251252
C,O,3480700.588428406,9.5367431640625e-06,0.16054646367576542
C,O,3480700.588428406,1.049041748046875e-05,0.15308537718855808
C,O,3480700.588428406,1.1444091796875e-05,0.14657355626426538
C,O,3480700.588428406,1.239776611328125e-05,0.14082534559032567
C,O,3480700.588428406,1.33514404296875e-05,0.13570224953911625
C,O,3480700.588428406,1.430511474609375e-05,0.13109856918893836
C,O,3480700.588428406,1.52587890625e-05,0.12693204775225642
C,O,3480700.588428406,1.621246337890625e-05,0.12313758330327929
C,O,3480700.588428406,1.71661376953125e-05,0.11966288680820281
C,O,3480700.588428406,1.811981201171875e-05,0.11646541207266559
C,O,3480700.588428406,1.9073486328125e-05,0.11351013930403253
C,O,3480700.588428406,2.09808349609375e-05,0.10821438608342504
C,O,3480700.588428406,2.288818359375e-05,0.1035934550422315
C,O,3480700.588428406,2.47955322265625e-05,0.099515158152982508
C,O,3480700.588428406,2.6702880859375e-05,0.095880936076383261
C,O,3480700.588428406,2.86102294921875e-05,0.092615601538655667
C,O,3480700.588428406,3.0517578125e-05,0.089660664165416737
C,O,3480700.588428406,3.24249267578125e-05,0.086969846652146909
C,O,3480700.588428406,3.4332275390625e-05,0.084505990080404381
C,O,3480700.588428406,3.62396240234375e-05,0.082238866572337255
C,O,3480700.588428406,3.814697265625e-05,0.080143600966330997
C,O,3480700.588428406,4.1961669921875e-05,0.076389238535133686
C,O,3480700.588428406,4.57763671875e-05,0.073113556822273384
C,O,3480700.588428406,4.9591064453125e-05,0.070222726462781271
C,O,3480700.588428406,5.340576171875e-05,0.067646804698433538
C,O,3480700.588428406,5.7220458984375e-05,0.065332445239812298
C,O,3480700.588428406,6.103515625e-05,0.063238155213335645
C,O,3480700.588428406,6.4849853515625e-05,0.061331110278852297
C,O,3480700.588428406,6.866455078125e-05,0.059584956857309468
C,O,3480700.588428406,7.2479248046875e-05,0.05797825913712451
C,O,3480700.588428406,7.62939453125e-05,0.056493378738106337
C,O,3480700.588428406,8.392333984375e-05,0.053832770885313241
C,O,3480700.588428406,9.1552734375e-05,0.051511432227423271
C,O,3480700.588428406,9.918212890625e-05,0.049462848671434578
C,O,3480700.588428406,0.0001068115234375,0.047637443099306953
C,O,3480700.588428406,0.00011444091796875,0.045997404802182285
C,O,3480700.588428406,0.0001220703125,0.044513326044527624
C,O,3480700.588428406,0.00012969970703125,0.043161943738276864
C,O,3480700.588428406,0.0001373291015625,0.041924581305105679
C,O,3480700.588428406,0.00014495849609375,0.040786047697731309
C,O,3480700.588428406,0.000152587890625,0.039733843253773493
C,O,3480700.588428406,0.0001678466796875,0.037848525382727871
C,O,3480700.588428406,0.00018310546875,0.036203644020063486
C,O,3480700.588428406,0.0001983642578125,0.034752064512363123
C,O,3480700.588428406,0.000213623046875,0.033458654372576113
C,O,3480700.588428406,0.0002288818359375,0.032296619087325062
C,O,3480700.588428406,0.000244140625,0.031245118649441128
C,O,3480700.588428406,0.0002593994140625,0.030287667239308647
C,O,3480700.588428406,0.000274658203125,0.029411029121351184
C,O,3480700.588428406,0.0002899169921875,0.028604438515126507
C,O,3480700.588428406,0.00030517578125,0.027859036783799862
C,O,3480700.588428406,0.000335693359375,0.026523524349998606
C,O,3480700.588428406,0.0003662109375,0.025358435194223095
C,O,3480700.588428406,0.000396728515625,0.024330361686761393
C,O,3480700.588428406,0.00042724609375,0.023414402052694072
C,O,3480700.588428406,0.000457763671875,0.022591563771925838
C,O,3480700.588428406,0.00048828125,0.02184707452922563
C,O,3480700.588428406,0.000518798828125,0.021169248112230754
C,O,3480700.588428406,0.00054931640625,0.020548701956990545
C,O,3480700.588428406,0.000579833984375,0.019977804200837834
C,O,3480700.588428406,0.0006103515625,0.019450274895408182
C,O,3480700.588428406,0.00067138671875,0.018505276309037644
C,O,3480700.588428406,0.000732421875,0.01768105521460317
C,O,3480700.588428406,0.00079345703125,0.016953927555196202
C,O,3480700.588428406,0.0008544921875,0.016306239438044656
